holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,day_of_week,hour
None,282.35,0.0,0.0,100,Drizzle,October,Saturday,11
None,282.71,0.0,0.0,100,Rain,October,Saturday,12
None,282.71,0.0,0.0,100,Mist,October,Saturday,12
None,282.71,0.0,0.0,100,Rain,October,Saturday,12
None,282.71,0.0,0.0,100,Rain,October,Saturday,12
None,283.31,0.0,0.0,48,Rain,October,Saturday,13
None,283.79,0.0,0.0,90,Clouds,October,Saturday,14
None,284.2,0.0,0.0,75,Clouds,October,Saturday,15
None,284.32,0.0,0.0,90,Clouds,October,Saturday,16
None,284.13,0.0,0.0,75,Clouds,October,Saturday,17
None,283.14,0.0,0.0,40,Clouds,October,Saturday,18
None,281.4,0.0,0.0,40,Clouds,October,Saturday,19
None,280.47,0.0,0.0,20,Clouds,October,Saturday,20
None,279.52,0.0,0.0,20,Clouds,October,Saturday,21
None,278.85,0.0,0.0,48,Mist,October,Saturday,22
None,278.12,0.0,0.0,48,Fog,October,Saturday,23
None,277.94,0.0,0.0,48,Mist,October,Sunday,0
None,275.93,0.0,0.0,60,Fog,October,Sunday,8
None,275.93,0.0,0.0,60,Mist,October,Sunday,8
None,284.09,0.0,0.0,75,Clouds,October,Sunday,17
None,282.6,0.0,0.0,75,Clouds,October,Sunday,18
None,281.72,0.0,0.0,90,Clouds,October,Sunday,22
None,281.26,0.0,0.0,90,Clouds,October,Sunday,23
None,281.29,0.0,0.0,75,Clouds,October,Monday,0
None,281.01,0.0,0.0,75,Clouds,October,Monday,1
None,280.57,0.0,0.0,40,Clouds,October,Monday,2
None,280.54,0.0,0.0,75,Clouds,October,Monday,3
None,279.37,0.0,0.0,8,Mist,October,Monday,4
None,279.18,0.0,0.0,8,Mist,October,Monday,5
None,279.05,0.0,0.0,8,Mist,October,Monday,6
None,282.7,0.0,0.0,38,Clear,October,Monday,10
None,286.17,0.0,0.0,40,Clouds,October,Monday,11
None,288.61,0.0,0.0,75,Clouds,October,Monday,12
None,290.59,0.0,0.0,20,Clouds,October,Monday,13
None,292.21,0.0,0.0,75,Clouds,October,Monday,14
None,293.56,0.0,0.0,75,Clouds,October,Monday,15
None,293.43,0.0,0.0,40,Clouds,October,Monday,16
None,293.4,0.0,0.0,40,Clouds,October,Monday,17
None,291.47,0.0,0.0,20,Clouds,October,Monday,18
None,289.17,0.0,0.0,20,Clouds,October,Monday,19
None,287.28,0.0,0.0,1,Clear,October,Monday,20
None,286.1,0.0,0.0,1,Clear,October,Monday,21
None,285.45,0.0,0.0,75,Clouds,October,Monday,22
None,285.33,0.0,0.0,90,Clouds,October,Monday,23
None,285.07,0.0,0.0,90,Clouds,October,Tuesday,0
None,284.58,0.0,0.0,90,Clouds,October,Tuesday,1
None,283.88,0.0,0.0,75,Clouds,October,Tuesday,2
None,283.55,0.0,0.0,75,Clouds,October,Tuesday,3
None,282.85,0.0,0.0,20,Clouds,October,Tuesday,4
None,282.42,0.0,0.0,20,Clouds,October,Tuesday,5
None,282.13,0.0,0.0,75,Clouds,October,Tuesday,6
None,281.85,0.0,0.0,40,Clouds,October,Tuesday,7
None,281.85,0.0,0.0,20,Clouds,October,Tuesday,8
None,283.07,0.0,0.0,75,Clouds,October,Tuesday,9
None,284.53,0.0,0.0,90,Clouds,October,Tuesday,10
None,285.6,0.0,0.0,75,Clouds,October,Tuesday,11
None,286.63,0.0,0.0,90,Clouds,October,Tuesday,12
None,286.75,0.0,0.0,99,Rain,October,Tuesday,13
None,287.97,0.0,0.0,90,Clouds,October,Tuesday,14
None,288.54,0.0,0.0,99,Thunderstorm,October,Tuesday,15
None,288.72,0.0,0.0,90,Clouds,October,Tuesday,16
None,288.53,0.0,0.0,90,Clouds,October,Tuesday,17
None,288.16,0.0,0.0,90,Clouds,October,Tuesday,18
None,287.59,0.0,0.0,90,Clouds,October,Tuesday,19
None,287.21,0.0,0.0,90,Clouds,October,Tuesday,20
None,286.29,0.0,0.0,90,Clouds,October,Tuesday,21
None,285.7,0.0,0.0,90,Clouds,October,Tuesday,22
None,285.61,0.0,0.0,90,Clouds,October,Tuesday,23
None,285.37,0.0,0.0,99,Drizzle,October,Wednesday,0
None,285.37,0.0,0.0,99,Mist,October,Wednesday,0
None,285.51,0.0,0.0,90,Clouds,October,Wednesday,1
None,285.6,0.0,0.0,100,Haze,October,Wednesday,2
None,285.99,0.0,0.0,100,Mist,October,Wednesday,3
None,285.99,0.0,0.0,100,Haze,October,Wednesday,3
None,285.94,0.0,0.0,100,Mist,October,Wednesday,4
None,285.94,0.0,0.0,100,Thunderstorm,October,Wednesday,4
None,285.97,0.0,0.0,90,Mist,October,Wednesday,5
None,285.97,0.0,0.0,90,Rain,October,Wednesday,5
None,285.97,0.0,0.0,90,Thunderstorm,October,Wednesday,5
None,285.73,0.0,0.0,90,Mist,October,Wednesday,6
None,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6
None,285.73,0.0,0.0,90,Rain,October,Wednesday,6
None,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6
None,285.5,0.0,0.0,90,Rain,October,Wednesday,7
None,285.5,0.0,0.0,90,Mist,October,Wednesday,7
None,285.55,0.0,0.0,90,Drizzle,October,Wednesday,8
None,285.55,0.0,0.0,90,Mist,October,Wednesday,8
None,285.55,0.0,0.0,90,Rain,October,Wednesday,8
None,285.55,0.0,0.0,90,Thunderstorm,October,Wednesday,8
None,285.93,0.0,0.0,90,Drizzle,October,Wednesday,9
None,285.93,0.0,0.0,90,Mist,October,Wednesday,9
None,285.93,0.0,0.0,90,Rain,October,Wednesday,9
None,286.34,0.0,0.0,90,Mist,October,Wednesday,10
None,286.82,0.0,0.0,90,Mist,October,Wednesday,11
None,286.82,0.0,0.0,90,Fog,October,Wednesday,11
None,288.36,0.0,0.0,90,Mist,October,Wednesday,12
None,288.36,0.0,0.0,90,Haze,October,Wednesday,12
None,288.36,0.0,0.0,90,Fog,October,Wednesday,12
None,289.08,0.0,0.0,90,Haze,October,Wednesday,13
None,289.08,0.0,0.0,90,Mist,October,Wednesday,13
None,289.08,0.0,0.0,90,Fog,October,Wednesday,13
None,289.88,0.0,0.0,90,Mist,October,Wednesday,14
None,289.88,0.0,0.0,90,Haze,October,Wednesday,14
None,290.24,0.0,0.0,90,Mist,October,Wednesday,15
None,290.24,0.0,0.0,90,Haze,October,Wednesday,15
None,290.24,0.0,0.0,90,Rain,October,Wednesday,15
None,290.01,0.0,0.0,90,Mist,October,Wednesday,16
None,289.62,0.0,0.0,90,Haze,October,Wednesday,17
None,289.62,0.0,0.0,90,Mist,October,Wednesday,17
None,289.61,0.0,0.0,90,Haze,October,Wednesday,18
None,289.61,0.0,0.0,90,Mist,October,Wednesday,18
None,289.06,0.0,0.0,90,Mist,October,Wednesday,19
None,288.34,0.0,0.0,75,Haze,October,Wednesday,20
None,288.34,0.0,0.0,75,Mist,October,Wednesday,20
None,287.06,0.0,0.0,20,Mist,October,Wednesday,21
None,287.41,0.0,0.0,75,Mist,October,Wednesday,22
None,287.52,0.0,0.0,90,Mist,October,Wednesday,23
None,287.81,0.0,0.0,90,Mist,October,Thursday,0
None,287.29,0.0,0.0,75,Mist,October,Thursday,1
None,287.23,0.0,0.0,90,Mist,October,Thursday,2
None,286.44,0.0,0.0,90,Mist,October,Thursday,3
None,285.32,0.0,0.0,90,Mist,October,Thursday,4
None,285.32,0.0,0.0,90,Fog,October,Thursday,4
None,285.43,0.0,0.0,90,Mist,October,Thursday,5
None,285.53,0.0,0.0,75,Mist,October,Thursday,6
None,285.2,0.0,0.0,90,Mist,October,Thursday,7
None,285.2,0.0,0.0,90,Fog,October,Thursday,7
None,285.02,0.0,0.0,90,Mist,October,Thursday,8
None,286.43,0.0,0.0,90,Mist,October,Thursday,10
None,287.36,0.0,0.0,90,Mist,October,Thursday,11
None,287.6,0.0,0.0,90,Mist,October,Thursday,12
None,287.29,0.0,0.0,90,Clouds,October,Thursday,13
None,286.41,0.0,0.0,90,Rain,October,Thursday,14
None,286.41,0.0,0.0,90,Mist,October,Thursday,14
None,286.41,0.0,0.0,90,Drizzle,October,Thursday,14
None,286.41,0.0,0.0,90,Drizzle,October,Thursday,14
None,285.8,0.0,0.0,90,Drizzle,October,Thursday,15
None,285.8,0.0,0.0,90,Mist,October,Thursday,15
None,285.8,0.0,0.0,90,Rain,October,Thursday,15
None,285.8,0.0,0.0,90,Drizzle,October,Thursday,15
None,285.8,0.0,0.0,90,Rain,October,Thursday,15
None,285.29,0.0,0.0,90,Rain,October,Thursday,16
None,285.29,0.0,0.0,90,Mist,October,Thursday,16
None,285.29,0.0,0.0,90,Drizzle,October,Thursday,16
None,284.77,0.0,0.0,90,Rain,October,Thursday,17
None,284.77,0.0,0.0,90,Mist,October,Thursday,17
None,284.77,0.0,0.0,90,Rain,October,Thursday,17
None,284.29,0.0,0.0,90,Drizzle,October,Thursday,18
None,284.29,0.0,0.0,90,Mist,October,Thursday,18
None,284.29,0.0,0.0,90,Rain,October,Thursday,18
None,284.29,0.0,0.0,90,Rain,October,Thursday,18
None,283.79,0.0,0.0,90,Drizzle,October,Thursday,19
None,283.79,0.0,0.0,90,Mist,October,Thursday,19
None,283.79,0.0,0.0,90,Rain,October,Thursday,19
None,283.44,0.0,0.0,90,Rain,October,Thursday,20
None,283.44,0.0,0.0,90,Mist,October,Thursday,20
None,283.44,0.0,0.0,90,Drizzle,October,Thursday,20
None,283.22,0.0,0.0,90,Rain,October,Thursday,21
None,283.22,0.0,0.0,90,Mist,October,Thursday,21
None,283.22,0.0,0.0,90,Drizzle,October,Thursday,21
None,282.82,0.0,0.0,90,Clouds,October,Thursday,22
None,282.13,0.0,0.0,90,Clouds,October,Thursday,23
None,281.05,0.0,0.0,90,Rain,October,Friday,0
None,281.05,0.0,0.0,90,Rain,October,Friday,0
None,281.05,0.0,0.0,90,Drizzle,October,Friday,0
None,280.44,0.0,0.0,90,Drizzle,October,Friday,1
None,280.44,0.0,0.0,90,Rain,October,Friday,1
None,280.07,0.0,0.0,90,Rain,October,Friday,2
None,280.07,0.0,0.0,90,Mist,October,Friday,2
None,280.07,0.0,0.0,90,Drizzle,October,Friday,2
None,279.54,0.0,0.0,90,Rain,October,Friday,3
None,279.54,0.0,0.0,90,Mist,October,Friday,3
None,279.54,0.0,0.0,90,Drizzle,October,Friday,3
None,279.54,0.0,0.0,90,Drizzle,October,Friday,3
None,278.93,0.0,0.0,90,Rain,October,Friday,4
None,278.93,0.0,0.0,90,Mist,October,Friday,4
None,278.93,0.0,0.0,90,Rain,October,Friday,4
None,278.93,0.0,0.0,90,Drizzle,October,Friday,4
None,278.93,0.0,0.0,90,Drizzle,October,Friday,4
None,278.27,0.0,0.0,90,Rain,October,Friday,5
None,278.27,0.0,0.0,90,Mist,October,Friday,5
None,278.27,0.0,0.0,90,Rain,October,Friday,5
None,278.27,0.0,0.0,90,Thunderstorm,October,Friday,5
None,278.07,0.0,0.0,90,Rain,October,Friday,6
None,278.07,0.0,0.0,90,Mist,October,Friday,6
None,278.07,0.0,0.0,90,Rain,October,Friday,6
None,277.53,0.0,0.0,90,Rain,October,Friday,7
None,277.53,0.0,0.0,90,Rain,October,Friday,7
None,276.23,0.0,0.0,90,Rain,October,Friday,8
None,276.23,0.0,0.0,90,Mist,October,Friday,8
None,276.23,0.0,0.0,90,Rain,October,Friday,8
None,275.66,0.0,0.0,90,Rain,October,Friday,9
None,275.66,0.0,0.0,90,Mist,October,Friday,9
None,275.66,0.0,0.0,90,Snow,October,Friday,9
None,275.02,0.0,0.0,90,Rain,October,Friday,10
None,275.02,0.0,0.0,90,Mist,October,Friday,10
None,275.02,0.0,0.0,90,Rain,October,Friday,10
None,275.02,0.0,0.0,90,Snow,October,Friday,10
None,275.03,0.0,0.0,90,Rain,October,Friday,11
None,275.03,0.0,0.0,90,Snow,October,Friday,11
None,275.03,0.0,0.0,90,Mist,October,Friday,11
None,275.03,0.0,0.0,90,Rain,October,Friday,11
None,274.5,0.0,0.0,90,Mist,October,Friday,12
None,274.5,0.0,0.0,90,Snow,October,Friday,12
None,275.01,0.0,0.0,90,Snow,October,Friday,13
None,275.38,0.0,0.0,90,Snow,October,Friday,14
None,275.38,0.0,0.0,90,Mist,October,Friday,14
None,275.85,0.0,0.0,90,Snow,October,Friday,15
None,276.56,0.0,0.0,90,Clouds,October,Friday,16
None,276.7,0.0,0.0,90,Clouds,October,Friday,17
None,276.71,0.0,0.0,90,Clouds,October,Friday,18
None,276.43,0.0,0.0,90,Clouds,October,Friday,19
None,276.23,0.0,0.0,90,Clouds,October,Friday,20
None,275.99,0.0,0.0,75,Clouds,October,Friday,21
None,276.28,0.0,0.0,90,Clouds,October,Friday,22
None,276.28,0.0,0.0,90,Clouds,October,Friday,23
None,276.01,0.0,0.0,90,Clouds,October,Saturday,0
None,275.36,0.0,0.0,90,Clouds,October,Saturday,1
None,274.93,0.0,0.0,20,Clouds,October,Saturday,2
None,274.28,0.0,0.0,20,Clouds,October,Saturday,3
None,274.01,0.0,0.0,1,Clear,October,Saturday,4
None,273.71,0.0,0.0,1,Clear,October,Saturday,5
None,273.43,0.0,0.0,1,Clear,October,Saturday,6
None,273.65,0.0,0.0,20,Clouds,October,Saturday,7
None,274.58,0.0,0.0,75,Clouds,October,Saturday,8
None,275.39,0.0,0.0,90,Clouds,October,Saturday,9
None,275.44,0.0,0.0,0,Clear,October,Saturday,10
None,276.11,0.0,0.0,90,Clouds,October,Saturday,11
None,276.48,0.0,0.0,90,Clouds,October,Saturday,12
None,276.5,0.0,0.0,90,Clouds,October,Saturday,13
None,276.56,0.0,0.0,90,Clouds,October,Saturday,14
None,276.61,0.0,0.0,90,Clouds,October,Saturday,15
None,276.9,0.0,0.0,90,Clouds,October,Saturday,16
None,276.61,0.0,0.0,90,Clouds,October,Saturday,17
None,276.34,0.0,0.0,90,Clouds,October,Saturday,18
None,275.96,0.0,0.0,90,Clouds,October,Saturday,19
None,275.6,0.0,0.0,90,Clouds,October,Saturday,20
None,274.86,0.0,0.0,90,Clouds,October,Saturday,21
None,274.05,0.0,0.0,20,Clouds,October,Saturday,22
None,273.62,0.0,0.0,20,Clouds,October,Saturday,23
None,273.52,0.0,0.0,20,Clouds,October,Sunday,0
None,273.54,0.0,0.0,90,Clouds,October,Sunday,1
None,273.63,0.0,0.0,90,Clouds,October,Sunday,2
None,273.63,0.0,0.0,90,Clouds,October,Sunday,3
None,273.22,0.0,0.0,90,Clouds,October,Sunday,4
None,272.75,0.0,0.0,75,Clouds,October,Sunday,5
None,272.16,0.0,0.0,75,Clouds,October,Sunday,6
None,271.06,0.0,0.0,20,Clouds,October,Sunday,7
None,270.68,0.0,0.0,1,Clear,October,Sunday,8
None,272.6,0.0,0.0,1,Clear,October,Sunday,9
None,274.06,0.0,0.0,1,Clear,October,Sunday,10
None,275.81,0.0,0.0,1,Clear,October,Sunday,11
None,277.54,0.0,0.0,20,Clouds,October,Sunday,12
None,278.54,0.0,0.0,40,Clouds,October,Sunday,13
None,278.97,0.0,0.0,40,Clouds,October,Sunday,14
None,278.91,0.0,0.0,75,Clouds,October,Sunday,15
None,278.81,0.0,0.0,75,Clouds,October,Sunday,16
None,278.27,0.0,0.0,75,Clouds,October,Sunday,17
None,276.67,0.0,0.0,75,Clouds,October,Sunday,18
None,275.86,0.0,0.0,75,Clouds,October,Sunday,19
None,274.29,0.0,0.0,75,Clouds,October,Sunday,20
None,273.37,0.0,0.0,75,Clouds,October,Sunday,21
None,272.77,0.0,0.0,75,Clouds,October,Sunday,22
None,272.01,0.0,0.0,75,Clouds,October,Sunday,23
None,271.78,0.0,0.0,40,Clouds,October,Monday,0
None,271.41,0.0,0.0,75,Haze,October,Monday,1
None,271.46,0.0,0.0,75,Mist,October,Monday,2
None,271.76,0.0,0.0,75,Clouds,October,Monday,3
None,272.24,0.0,0.0,90,Clouds,October,Monday,4
None,271.98,0.0,0.0,90,Clouds,October,Monday,5
None,271.53,0.0,0.0,40,Clouds,October,Monday,6
None,271.46,0.0,0.0,40,Clouds,October,Monday,7
None,271.7,0.0,0.0,40,Clouds,October,Monday,8
None,273.26,0.0,0.0,75,Clouds,October,Monday,9
None,274.9,0.0,0.0,90,Clouds,October,Monday,10
None,276.33,0.0,0.0,90,Clouds,October,Monday,11
None,277.58,0.0,0.0,90,Snow,October,Monday,12
None,278.5,0.0,0.0,90,Clouds,October,Monday,13
None,279.3,0.0,0.0,90,Clouds,October,Monday,14
None,279.89,0.0,0.0,90,Clouds,October,Monday,15
None,280.11,0.0,0.0,40,Clouds,October,Monday,16
None,279.82,0.0,0.0,40,Clouds,October,Monday,17
None,278.69,0.0,0.0,40,Clouds,October,Monday,18
None,277.75,0.0,0.0,40,Clouds,October,Monday,19
None,276.77,0.0,0.0,40,Clouds,October,Monday,20
None,276.61,0.0,0.0,75,Clouds,October,Monday,21
None,276.06,0.0,0.0,75,Clouds,October,Monday,22
None,275.22,0.0,0.0,20,Clouds,October,Monday,23
None,274.75,0.0,0.0,20,Clouds,October,Tuesday,0
None,274.24,0.0,0.0,20,Clouds,October,Tuesday,1
None,273.47,0.0,0.0,20,Clouds,October,Tuesday,2
None,273.5,0.0,0.0,1,Clear,October,Tuesday,3
None,273.15,0.0,0.0,75,Clouds,October,Tuesday,4
None,273.0,0.0,0.0,20,Clouds,October,Tuesday,5
None,272.69,0.0,0.0,20,Clouds,October,Tuesday,6
None,273.08,0.0,0.0,40,Clouds,October,Tuesday,7
None,273.91,0.0,0.0,75,Clouds,October,Tuesday,8
None,274.82,0.0,0.0,75,Clouds,October,Tuesday,9
None,276.16,0.0,0.0,75,Clouds,October,Tuesday,10
None,277.69,0.0,0.0,90,Clouds,October,Tuesday,11
None,278.47,0.0,0.0,90,Clouds,October,Tuesday,12
None,279.12,0.0,0.0,90,Clouds,October,Tuesday,13
None,279.28,0.0,0.0,90,Clouds,October,Tuesday,14
None,280.19,0.0,0.0,90,Clouds,October,Tuesday,15
None,280.5,0.0,0.0,90,Clouds,October,Tuesday,16
None,280.3,0.0,0.0,90,Clouds,October,Tuesday,17
None,279.58,0.0,0.0,75,Clouds,October,Tuesday,18
None,278.78,0.0,0.0,75,Clouds,October,Tuesday,19
None,278.5,0.0,0.0,90,Clouds,October,Tuesday,20
None,276.93,0.0,0.0,75,Clouds,October,Tuesday,21
None,276.03,0.0,0.0,40,Clouds,October,Tuesday,22
None,275.01,0.0,0.0,40,Clouds,October,Tuesday,23
None,273.87,0.0,0.0,40,Clouds,October,Wednesday,0
None,272.99,0.0,0.0,1,Clear,October,Wednesday,1
None,272.41,0.0,0.0,1,Clear,October,Wednesday,2
None,272.31,0.0,0.0,1,Clear,October,Wednesday,3
None,272.39,0.0,0.0,1,Clear,October,Wednesday,4
None,271.73,0.0,0.0,1,Clear,October,Wednesday,5
None,271.54,0.0,0.0,1,Clear,October,Wednesday,6
None,271.12,0.0,0.0,1,Clear,October,Wednesday,7
None,271.17,0.0,0.0,20,Clouds,October,Wednesday,8
None,273.11,0.0,0.0,20,Clouds,October,Wednesday,9
None,276.01,0.0,0.0,20,Clouds,October,Wednesday,10
None,278.27,0.0,0.0,20,Clouds,October,Wednesday,11
None,279.84,0.0,0.0,20,Clouds,October,Wednesday,12
None,280.68,0.0,0.0,40,Clouds,October,Wednesday,13
None,281.22,0.0,0.0,20,Clouds,October,Wednesday,14
None,281.8,0.0,0.0,20,Clouds,October,Wednesday,15
None,282.2,0.0,0.0,40,Clouds,October,Wednesday,16
None,281.48,0.0,0.0,20,Clouds,October,Wednesday,17
None,280.0,0.0,0.0,20,Clouds,October,Wednesday,18
None,278.48,0.0,0.0,20,Clouds,October,Wednesday,19
None,276.86,0.0,0.0,20,Clouds,October,Wednesday,20
None,275.45,0.0,0.0,1,Clear,October,Wednesday,21
None,274.05,0.0,0.0,1,Clear,October,Wednesday,22
None,272.75,0.0,0.0,1,Clear,October,Wednesday,23
None,271.73,0.0,0.0,1,Clear,November,Thursday,0
None,270.91,0.0,0.0,1,Clear,November,Thursday,1
None,270.15,0.0,0.0,1,Clear,November,Thursday,2
None,269.68,0.0,0.0,1,Clear,November,Thursday,3
None,269.44,0.0,0.0,1,Clear,November,Thursday,4
None,268.96,0.0,0.0,1,Clear,November,Thursday,5
None,268.61,0.0,0.0,1,Clear,November,Thursday,6
None,268.74,0.0,0.0,1,Clear,November,Thursday,7
None,268.45,0.0,0.0,20,Clouds,November,Thursday,8
None,270.9,0.0,0.0,1,Clear,November,Thursday,9
None,273.45,0.0,0.0,1,Clear,November,Thursday,10
None,275.9,0.0,0.0,20,Clouds,November,Thursday,11
None,278.7,0.0,0.0,20,Clouds,November,Thursday,12
None,280.25,0.0,0.0,20,Clouds,November,Thursday,13
None,281.67,0.0,0.0,1,Clear,November,Thursday,14
None,283.03,0.0,0.0,1,Clear,November,Thursday,15
None,283.13,0.0,0.0,1,Clear,November,Thursday,16
None,283.04,0.0,0.0,20,Clouds,November,Thursday,17
None,281.3,0.0,0.0,20,Clouds,November,Thursday,18
None,279.84,0.0,0.0,40,Clouds,November,Thursday,19
None,278.88,0.0,0.0,40,Clouds,November,Thursday,20
None,278.51,0.0,0.0,90,Clouds,November,Thursday,21
None,279.26,0.0,0.0,90,Clouds,November,Thursday,22
None,279.21,0.0,0.0,90,Drizzle,November,Thursday,23
None,278.85,0.0,0.0,90,Clouds,November,Friday,0
None,277.59,0.0,0.0,75,Haze,November,Friday,1
None,277.01,0.0,0.0,40,Clouds,November,Friday,2
None,277.15,0.0,0.0,75,Clouds,November,Friday,3
None,277.9,0.0,0.0,75,Clouds,November,Friday,4
None,278.31,0.0,0.0,90,Clouds,November,Friday,5
None,278.63,0.0,0.0,90,Clouds,November,Friday,6
None,278.22,0.0,0.0,90,Clouds,November,Friday,7
None,277.58,0.0,0.0,75,Clouds,November,Friday,8
None,278.02,0.0,0.0,40,Clouds,November,Friday,9
None,278.37,0.0,0.0,90,Clouds,November,Friday,10
None,278.78,0.0,0.0,90,Clouds,November,Friday,11
None,278.78,0.0,0.0,75,Clouds,November,Friday,12
None,279.59,0.0,0.0,75,Clouds,November,Friday,13
None,279.64,0.0,0.0,1,Clear,November,Friday,14
None,280.0,0.0,0.0,40,Clouds,November,Friday,15
None,279.76,0.0,0.0,40,Clouds,November,Friday,16
None,278.9,0.0,0.0,40,Clouds,November,Friday,17
None,277.06,0.0,0.0,40,Clouds,November,Friday,18
None,275.29,0.0,0.0,40,Clouds,November,Friday,19
None,274.98,0.0,0.0,20,Clouds,November,Friday,20
None,273.31,0.0,0.0,20,Clouds,November,Friday,21
None,272.77,0.0,0.0,1,Clear,November,Friday,22
None,272.06,0.0,0.0,1,Clear,November,Friday,23
None,272.01,0.0,0.0,20,Clouds,November,Saturday,0
None,271.8,0.0,0.0,75,Clouds,November,Saturday,1
None,271.3,0.0,0.0,75,Clouds,November,Saturday,2
None,270.41,0.0,0.0,20,Clouds,November,Saturday,3
None,269.9,0.0,0.0,20,Clouds,November,Saturday,4
None,269.56,0.0,0.0,1,Clear,November,Saturday,5
None,269.39,0.0,0.0,20,Clouds,November,Saturday,6
None,269.24,0.0,0.0,20,Clouds,November,Saturday,7
None,268.99,0.0,0.0,40,Clouds,November,Saturday,8
None,271.47,0.0,0.0,75,Clouds,November,Saturday,9
None,272.85,0.0,0.0,75,Clouds,November,Saturday,10
None,273.93,0.0,0.0,75,Clouds,November,Saturday,11
None,274.85,0.0,0.0,75,Clouds,November,Saturday,12
None,275.43,0.0,0.0,75,Clouds,November,Saturday,13
None,275.73,0.0,0.0,40,Clouds,November,Saturday,14
None,275.9,0.0,0.0,40,Clouds,November,Saturday,15
None,276.29,0.0,0.0,75,Clouds,November,Saturday,16
None,276.41,0.0,0.0,75,Clouds,November,Saturday,17
None,276.29,0.0,0.0,75,Clouds,November,Saturday,18
None,276.13,0.0,0.0,90,Clouds,November,Saturday,19
None,275.93,0.0,0.0,90,Clouds,November,Saturday,20
None,275.93,0.0,0.0,90,Clouds,November,Saturday,21
None,275.67,0.0,0.0,90,Clouds,November,Saturday,22
None,275.58,0.0,0.0,90,Clouds,November,Saturday,23
None,275.67,0.0,0.0,90,Clouds,November,Sunday,0
None,275.6,0.0,0.0,90,Clouds,November,Sunday,1
None,275.77,0.0,0.0,90,Clouds,November,Sunday,1
None,275.42,0.0,0.0,90,Clouds,November,Sunday,2
None,275.47,0.0,0.0,90,Clouds,November,Sunday,3
None,275.33,0.0,0.0,90,Clouds,November,Sunday,5
None,275.08,0.0,0.0,90,Clouds,November,Sunday,6
None,275.08,0.0,0.0,90,Clouds,November,Sunday,7
None,275.09,0.0,0.0,90,Rain,November,Sunday,8
None,275.09,0.0,0.0,90,Snow,November,Sunday,8
None,275.44,0.0,0.0,90,Clouds,November,Sunday,9
None,276.1,0.0,0.0,90,Clouds,November,Sunday,10
None,276.45,0.0,0.0,90,Clouds,November,Sunday,11
None,276.76,0.0,0.0,90,Clouds,November,Sunday,12
None,277.11,0.0,0.0,90,Clouds,November,Sunday,13
None,278.13,0.0,0.0,90,Clouds,November,Sunday,14
None,278.44,0.0,0.0,90,Clouds,November,Sunday,15
None,278.44,0.0,0.0,90,Clouds,November,Sunday,16
None,278.09,0.0,0.0,90,Clouds,November,Sunday,17
None,277.72,0.0,0.0,90,Clouds,November,Sunday,18
None,277.41,0.0,0.0,90,Clouds,November,Sunday,19
None,277.2,0.0,0.0,90,Clouds,November,Sunday,20
None,277.06,0.0,0.0,90,Clouds,November,Sunday,21
None,276.7,0.0,0.0,90,Clouds,November,Sunday,22
None,276.54,0.0,0.0,90,Rain,November,Sunday,23
None,276.07,0.0,0.0,90,Clouds,November,Monday,0
None,275.67,0.0,0.0,75,Clouds,November,Monday,1
None,274.97,0.0,0.0,40,Clouds,November,Monday,2
None,274.86,0.0,0.0,20,Clouds,November,Monday,3
None,273.45,0.0,0.0,75,Mist,November,Monday,4
None,272.66,0.0,0.0,20,Clouds,November,Monday,5
None,272.18,0.0,0.0,20,Clouds,November,Monday,6
None,272.32,0.0,0.0,1,Clear,November,Monday,7
None,272.69,0.0,0.0,90,Clouds,November,Monday,8
None,274.26,0.0,0.0,90,Clouds,November,Monday,9
None,275.99,0.0,0.0,90,Clouds,November,Monday,10
None,277.35,0.0,0.0,90,Clouds,November,Monday,11
None,277.83,0.0,0.0,90,Clouds,November,Monday,12
None,278.47,0.0,0.0,90,Clouds,November,Monday,13
None,278.71,0.0,0.0,46,Clear,November,Monday,14
None,280.56,0.0,0.0,46,Clear,November,Monday,16
None,280.56,0.0,0.0,46,Clear,November,Monday,17
None,279.26,0.0,0.0,46,Clear,November,Monday,18
None,280.56,0.0,0.0,46,Clear,November,Monday,20
None,280.56,0.0,0.0,46,Clear,November,Monday,21
None,280.56,0.0,0.0,46,Clear,November,Monday,22
None,280.56,0.0,0.0,46,Clear,November,Monday,23
None,280.56,0.0,0.0,46,Clear,November,Tuesday,0
None,274.41,0.0,0.0,98,Clear,November,Tuesday,1
None,274.41,0.0,0.0,98,Clear,November,Tuesday,2
None,274.41,0.0,0.0,98,Clear,November,Tuesday,3
None,274.41,0.0,0.0,98,Clear,November,Tuesday,4
None,274.41,0.0,0.0,98,Clear,November,Tuesday,5
None,274.41,0.0,0.0,98,Clear,November,Tuesday,6
None,274.91,0.0,0.0,99,Clear,November,Tuesday,7
None,274.91,0.0,0.0,99,Clear,November,Tuesday,8
None,274.91,0.0,0.0,99,Clear,November,Tuesday,9
